"","id","time","name","lat","long","radious"
"997","2019063S18038",2019-03-12 15:00:00,"IDAI",-18.8649,41.0437,112.75
"998","2019063S18038",2019-03-12 18:00:00,"IDAI",-19,40.8,106.25
"999","2019063S18038",2019-03-12 21:00:00,"IDAI",-19.1151,40.4288,107.75
"1000","2019063S18038",2019-03-13 00:00:00,"IDAI",-19.2,40.05,110
"1001","2019063S18038",2019-03-13 03:00:00,"IDAI",-19.2574,39.7849,121.5
"1002","2019063S18038",2019-03-13 06:00:00,"IDAI",-19.3,39.55,133.75
"1003","2019063S18038",2019-03-13 09:00:00,"IDAI",-19.35,39.275,110.25
"1004","2019063S18038",2019-03-13 12:00:00,"IDAI",-19.4,39,87.5
"1005","2019063S18038",2019-03-13 15:00:00,"IDAI",-19.4462,38.7537,109.75
"1006","2019063S18038",2019-03-13 18:00:00,"IDAI",-19.5,38.5,132.5
"1007","2019063S18038",2019-03-13 21:00:00,"IDAI",-19.5712,38.2187,127.25
"1008","2019063S18038",2019-03-14 00:00:00,"IDAI",-19.65,37.9,122.5
"1009","2019063S18038",2019-03-14 03:00:00,"IDAI",-19.7287,37.54,119
"1010","2019063S18038",2019-03-14 06:00:00,"IDAI",-19.8,37.15,116.25
"1011","2019063S18038",2019-03-14 09:00:00,"IDAI",-19.8687,36.7501,122.75
"1012","2019063S18038",2019-03-14 12:00:00,"IDAI",-19.9,36.35,130
"1013","2019063S18038",2019-03-14 15:00:00,"IDAI",-19.8591,35.9749,110.5
"1014","2019063S18038",2019-03-14 18:00:00,"IDAI",-19.8,35.6,91.25
"1015","2019063S18038",2019-03-14 21:00:00,"IDAI",-19.7863,35.1963,91.25
"1016","2019063S18038",2019-03-15 00:00:00,"IDAI",-19.7,34.8,91.25
"1017","2019063S18038",2019-03-15 03:00:00,"IDAI",-19.5461,34.4661,85.75
"1018","2019063S18038",2019-03-15 06:00:00,"IDAI",-19.4,34.15,81.25
"1019","2019063S18038",2019-03-15 09:00:00,"IDAI",-19.3388,33.7926,88.5
"1020","2019063S18038",2019-03-15 12:00:00,"IDAI",-19.3,33.45,96.25
"1021","2019063S18038",2019-03-15 15:00:00,"IDAI",-19.2286,33.175,76.25
"1022","2019063S18038",2019-03-15 18:00:00,"IDAI",-19.15,32.9,56.25
"1023","2019063S18038",2019-03-15 21:00:00,"IDAI",-19.0863,32.5501,48.5
"1024","2019063S18038",2019-03-16 00:00:00,"IDAI",-19,32.2143,41.25
"1025","2019063S18038",2019-03-16 03:00:00,"IDAI",-18.8575,31.9474,20.5
"1026","2019063S18038",2019-03-16 06:00:00,"IDAI",-18.7,31.725,NA
"1027","2019063S18038",2019-03-16 09:00:00,"IDAI",-18.5875,31.5925,NA
"1028","2019063S18038",2019-03-16 12:00:00,"IDAI",-18.5,31.4,NA
